Ward ID,Ward,Councillor,Journal Date,Vendor,Expense Type,Description,Account,Amount
14,Elmwood - East Kildonan,Jason Schreyer,03/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$39.48
14,Elmwood - East Kildonan,Jason Schreyer,03/01/2016 12:00:00 AM,Flexity,CWA,CWA - Cof-Gl-I-109-Flx,Telephone,$54.12
14,Elmwood - East Kildonan,Jason Schreyer,03/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$127.36
13,Transcona,Russ Wyatt,03/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$7.30
13,Transcona,Russ Wyatt,03/01/2016 12:00:00 AM,MTS Communications,CWA,CWA - MTS Account,Telephone,$101.92
12,St. Boniface,Matt Allard,03/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$5.68
12,St. Boniface,Matt Allard,03/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$-27.94
11,St. Vital,Brian Mayes,03/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$17.38
11,St. Vital,Brian Mayes,03/01/2016 12:00:00 AM,Flexity,CWA,CWA - Cof-Gl-I-109-Flx,Telephone,$27.06
11,St. Vital,Brian Mayes,03/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$58.21
10,South Winnipeg - St. Norbert,Janice Lukes,03/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$5.55
10,South Winnipeg - St. Norbert,Janice Lukes,03/01/2016 12:00:00 AM,Flexity,CWA,CWA - Cof-Gl-I-109-Flx,Telephone,$27.06
10,South Winnipeg - St. Norbert,Janice Lukes,03/01/2016 12:00:00 AM,MTS Mobility,,CWA - MTS Account,Telephone,$117.56
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,02/29/2016 12:00:00 AM,"Alliancegerbasi, J",CWA,CWA - Alliance Francaise  Mb,"Training,Workshops and Tuition",$466.00
8,River Heights - Fort Garry,John Orlikow,02/29/2016 12:00:00 AM,Canadian Digital Network Ltd,CWA,CWA - Ad-Waverley St & Taylor Ave,Advertising,$440.00
8,River Heights - Fort Garry,John Orlikow,02/29/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - S/A Gst & Pst - 2/4/2016 Pcard Statement Date For Charges In January 2016.,Periodicals and Subscriptions,$3.78
8,River Heights - Fort Garry,John Orlikow,02/29/2016 12:00:00 AM,Gjp*Fast Company,CWA,CWA -  Subscription - Fast Com-Jan 05,Periodicals and Subscriptions,$47.28
4,Daniel McIntyre,Cindy Gilroy,02/29/2016 12:00:00 AM,"Rbc Convgilroy, Ci",CWA,CWA - Rbc Convention Cent Re,Parking Meter/Voucher,$5.71
4,Daniel McIntyre,Cindy Gilroy,02/29/2016 12:00:00 AM,"Winnipeggilroy, Ci",CWA,CWA - Winnipeg Chamber Of  Co,"Luncheons, Receptions & Events",$89.50
5,St. James - Brooklands - Weston,Scott Gillingham,02/29/2016 12:00:00 AM,"Gunns Batran, Bren",CWA,CWA - Cm-Sc-Bt Gunns Bake Ry,Ward Activities,$96.35
5,St. James - Brooklands - Weston,Scott Gillingham,02/29/2016 12:00:00 AM,Infinity Business Group,CWA,CWA - Dec 2015 Artista News Mag,Advertising,$120.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,02/29/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Metered Postage February 2016,Postage,$0.80
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,02/29/2016 12:00:00 AM,"Winnipegmorantz, M",CWA,CWA - Winnipeg Chamber Of  Co,"Luncheons, Receptions & Events",$89.50
3,Point Douglas,Mike Pagtakhan,02/29/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Metered Postage February 2016,Postage,$4.11
3,Point Douglas,Mike Pagtakhan,02/29/2016 12:00:00 AM,Corporate Express,CWA,CWA -  Steno Books-Feb 03,Stationery and Office Supplies,$9.83
3,Point Douglas,Mike Pagtakhan,02/29/2016 12:00:00 AM,Ctc*Constantcontac,CWA,CWA -  Website Domain-Jan 08,Periodicals and Subscriptions,$29.03
3,Point Douglas,Mike Pagtakhan,02/29/2016 12:00:00 AM,Dim Sumgarden,CWA,CWA -  Meeting With R. Cantive-Jan 26,Business Meetings,$26.30
3,Point Douglas,Mike Pagtakhan,02/29/2016 12:00:00 AM,Fnp Parking Ltd,CWA,CWA -  Korean War Remembrance -Jan 30,Parking Meter/Voucher,$4.75
3,Point Douglas,Mike Pagtakhan,02/29/2016 12:00:00 AM,Grace Cafe,CWA,CWA -  Meeting With Angela Mat-Jan 19,Business Meetings,$19.26
3,Point Douglas,Mike Pagtakhan,02/29/2016 12:00:00 AM,Phu O Ng Nam Resta,CWA,CWA - Fred Douglas Society Eve-Jan 29,Ward Activities,$19.10
3,Point Douglas,Mike Pagtakhan,02/29/2016 12:00:00 AM,Stella S Cafe,CWA,CWA -  Meeting With Rfo Re: Cp-Jan 07,Business Meetings,$31.78
3,Point Douglas,Mike Pagtakhan,02/29/2016 12:00:00 AM,Wpg Free Press Onl,CWA,CWA -  Online Subscription To -Jan 24,Periodicals and Subscriptions,$19.18
1,Old Kildonan,Devi Sharma,02/29/2016 12:00:00 AM,Rbc Convention Cen,CWA,CWA -  Nellie Mcclung Foundati-Jan 28,Parking Meter/Voucher,$9.52
1,Old Kildonan,Devi Sharma,02/29/2016 12:00:00 AM,Pastrami & Things Deli,Carryover Chairmanship,Carryover Chairmanship - Committee Planning Meeting,Business Meetings,$380.73
2,Mynarski,Ross Eadie,02/29/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Metered Postage February 2016,Postage,$0.80
2,Mynarski,Ross Eadie,02/29/2016 12:00:00 AM,Duffy Staxi,CWA,CWA -  Taxi Cab Board Meeting-Jan 13,Transportation,$9.76
2,Mynarski,Ross Eadie,02/29/2016 12:00:00 AM,Paypal *Tjsgiftfou,CWA,CWA -  T'J'S Gift Foundation F-Jan 07,Contrib-Donations,$200.00
15,North Kildonan,Jeff Browaty,02/29/2016 12:00:00 AM,Corporate Express,CWA,"CWA -  Award Plaques, Seals-Jan 22",Stationery and Office Supplies,$64.57
15,North Kildonan,Jeff Browaty,02/29/2016 12:00:00 AM,Corporate Express,CWA,CWA -  Certificates-Feb 02,Stationery and Office Supplies,$67.77
14,Elmwood - East Kildonan,Jason Schreyer,02/29/2016 12:00:00 AM,"Corporatsaunders,",Carryover CWA,Carryover CWA - Corporate Expre Ss,Stationery and Office Supplies,$34.59
12,St. Boniface,Matt Allard,02/29/2016 12:00:00 AM,Chambre De Commerce,Carryover CWA,Carryover CWA - Diner De Noel,"Luncheons, Receptions & Events",$25.00
12,St. Boniface,Matt Allard,02/29/2016 12:00:00 AM,Chambre De Commerce,Carryover CWA,Carryover CWA - Diner Du Festival Du Voyageur,"Luncheons, Receptions & Events",$50.00
12,St. Boniface,Matt Allard,02/29/2016 12:00:00 AM,"Fidosaunders,",Carryover CWA,Carryover CWA - Fido        *6798315 52,Telephone,$34.08
12,St. Boniface,Matt Allard,02/29/2016 12:00:00 AM,La Liberte,Carryover CWA,Carryover CWA - Special-Festival Du Voyageur,Advertising,$115.00
12,St. Boniface,Matt Allard,02/29/2016 12:00:00 AM,La Liberte,Carryover CWA,Carryover CWA - Special-Noel,Advertising,$115.00
10,South Winnipeg - St. Norbert,Janice Lukes,02/29/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Metered Postage February 2016,Postage,$2.77
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,02/25/2016 12:00:00 AM,Riverview Community Centre Inc,CWA,CWA - Winter Classic/Hockey Tournam,Advertising,$667.80
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,02/25/2016 12:00:00 AM,West Broadway Biz,CWA,CWA - Bus Directory 2016-Sprg/Fall,Advertising,$300.00
3,Point Douglas,Mike Pagtakhan,02/25/2016 12:00:00 AM,Kristy Rydz,Chairmanship,Chairmanship - Speaking Notes-Research,Casual Services,$85.00
1,Old Kildonan,Devi Sharma,02/25/2016 12:00:00 AM,The Winnipeg Sun,Carryover CWA,Carryover CWA - 6 Month Subscription,Periodicals and Subscriptions,$43.04
1,Old Kildonan,Devi Sharma,02/25/2016 12:00:00 AM,The Manitoba Museum,Chairmanship,"Chairmanship - Mugs, 100 Year Pins",Promotional  Giveaways,$325.35
1,Old Kildonan,Devi Sharma,02/25/2016 12:00:00 AM,The Manitoba Museum,Chairmanship,Chairmanship - Nice Women Don't Want the Vote Luncheon,"Luncheons, Receptions & Events",$354.00
1,Old Kildonan,Devi Sharma,02/25/2016 12:00:00 AM,The Manitoba Museum,Carryover Chairmanship,Carryover Chairmanship - Nice Women Don't Want the Vote Lunch,"Luncheons, Receptions & Events",$340.00
10,South Winnipeg - St. Norbert,Janice Lukes,02/25/2016 12:00:00 AM,Grace Cafe,CWA,CWA - Lunch W/ Public Works,Business Meetings,$37.42
10,South Winnipeg - St. Norbert,Janice Lukes,02/25/2016 12:00:00 AM,Jennifer Raindahl,CWA,CWA - Off Work Constituent Correspon,Casual Services,$180.00
5,St. James - Brooklands - Weston,Scott Gillingham,02/24/2016 12:00:00 AM,Scott Gillingham,CWA,CWA - Assorted Office Supplies,Stationery and Office Supplies,$63.06
5,St. James - Brooklands - Weston,Scott Gillingham,02/24/2016 12:00:00 AM,Scott Gillingham,CWA,CWA - Centreport Discussion,Business Meetings,$95.90
5,St. James - Brooklands - Weston,Scott Gillingham,02/24/2016 12:00:00 AM,Scott Gillingham,CWA,CWA - Snow Clearing Discussion,Business Meetings,$2.42
5,St. James - Brooklands - Weston,Scott Gillingham,02/24/2016 12:00:00 AM,Scott Gillingham,CWA,CWA - Vga Adapter Cord,Stationery and Office Supplies,$37.80
5,St. James - Brooklands - Weston,Scott Gillingham,02/24/2016 12:00:00 AM,Scott Gillingham,CWA,CWA - Ward Issues Discussion,Business Meetings,$6.53
5,St. James - Brooklands - Weston,Scott Gillingham,02/24/2016 12:00:00 AM,Scott Gillingham,CWA,CWA - Woodhaven Cc Social,"Luncheons, Receptions & Events",$10.00
5,St. James - Brooklands - Weston,Scott Gillingham,02/24/2016 12:00:00 AM,Winnipeg Outdoor Marketing Group Inc,CWA,CWA - Recycle Box,Advertising,$375.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,02/24/2016 12:00:00 AM,Caitlin Macgregor,CWA,CWA - I Love To Read Month,Stationery and Office Supplies,$19.99
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,02/24/2016 12:00:00 AM,Caitlin Macgregor,CWA,CWA - I-Phone Service,Telephone,$40.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,02/24/2016 12:00:00 AM,Winnipeg Outdoor Marketing Group Inc,CWA,CWA - Recycle Box,Advertising,$150.00
1,Old Kildonan,Devi Sharma,02/24/2016 12:00:00 AM,Take Pride Winnipeg,Carryover CWA,Carryover CWA - Keep America Beautiful Conf,Conferences Involving Travel,$437.67
1,Old Kildonan,Devi Sharma,02/24/2016 12:00:00 AM,The Canadian Red Cross Society,Carryover Chairmanship,Carryover Chairmanship - Red Cross Pink Day,Miscellaneous Expense,$160.00
14,Elmwood - East Kildonan,Jason Schreyer,02/24/2016 12:00:00 AM,Qrx Technology Group,Carryover CWA,Carryover CWA - Tri-Color Offjt Ink,Stationery and Office Supplies,$39.06
13,Transcona,Russ Wyatt,02/24/2016 12:00:00 AM,Christopher Belanger,Carryover CWA,Carryover CWA - Executive Assistant Phone,Telephone,$75.06
4,Daniel McIntyre,Cindy Gilroy,02/23/2016 12:00:00 AM,Debra Fehr,CWA,CWA - Office Support Service,Casual Services,$500.00
5,St. James - Brooklands - Weston,Scott Gillingham,02/23/2016 12:00:00 AM,Imperial Parking Canada Corporation,CWA,CWA - Mar 1-31-Mpc,Parking Space Rental,$180.00
5,St. James - Brooklands - Weston,Scott Gillingham,02/23/2016 12:00:00 AM,St James Assiniboia 55+ Centre,CWA,CWA - Bud Spud Tickets,"Luncheons, Receptions & Events",$20.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,02/23/2016 12:00:00 AM,Jewish Federation Of Winnipeg,CWA,CWA - Limmud Program Book,Advertising,$75.00
6,St. Charles,Shawn Dobson,02/23/2016 12:00:00 AM,Association Of Manitoba Municipalities,Carryover CWA,Carryover CWA - Education Seminar,"Training,Workshops and Tuition",$135.00
1,Old Kildonan,Devi Sharma,02/23/2016 12:00:00 AM,Shaw Cable,Carryover CWA,Carryover CWA - Internet Service,Internet Access,$118.75
2,Mynarski,Ross Eadie,02/23/2016 12:00:00 AM,Richard Wintrup & Associates,CWA,CWA - Urban Reserves Forum & Dinner,"Luncheons, Receptions & Events",$150.00
15,North Kildonan,Jeff Browaty,02/23/2016 12:00:00 AM,Kyle Smoley,CWA,CWA - Iphone Monthly Service,Telephone,$100.00
13,Transcona,Russ Wyatt,02/23/2016 12:00:00 AM,Imperial Parking Canada Corporation,Carryover CWA,Carryover CWA - Exec Assistants Parking-March,Parking Space Rental,$175.00
13,Transcona,Russ Wyatt,02/23/2016 12:00:00 AM,Myra Rose Florist,Carryover CWA,Carryover CWA - Dog For Sam Dubas,"Luncheons, Receptions & Events",$216.00
13,Transcona,Russ Wyatt,02/23/2016 12:00:00 AM,Myra Rose Florist,Carryover CWA,Carryover CWA - Dog For Sam Dubas-Del,"Luncheons, Receptions & Events",$11.25
13,Transcona,Russ Wyatt,02/23/2016 12:00:00 AM,Myra Rose Florist,Carryover CWA,Carryover CWA - Gift Basket-Delivery,"Luncheons, Receptions & Events",$11.25
13,Transcona,Russ Wyatt,02/23/2016 12:00:00 AM,Myra Rose Florist,Carryover CWA,Carryover CWA - Robbie Burns Dinner & Dance,"Luncheons, Receptions & Events",$216.00
13,Transcona,Russ Wyatt,02/23/2016 12:00:00 AM,Myra Rose Florist,Carryover CWA,Carryover CWA - Robbie Burns Dinner/Dance-Del,"Luncheons, Receptions & Events",$11.25
13,Transcona,Russ Wyatt,02/23/2016 12:00:00 AM,Myra Rose Florist,Carryover CWA,Carryover CWA - Robie Burns Dinner & Dance,"Luncheons, Receptions & Events",$11.25
13,Transcona,Russ Wyatt,02/23/2016 12:00:00 AM,Myra Rose Florist,Carryover CWA,Carryover CWA - Transcona Rotary-Gift Basket,"Luncheons, Receptions & Events",$108.00
13,Transcona,Russ Wyatt,02/23/2016 12:00:00 AM,Myra Rose Florist,Carryover CWA,Carryover CWA - U12a1 East End Wings Ringette,"Luncheons, Receptions & Events",$119.25
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,02/22/2016 12:00:00 AM,Jennifer J Gerbasi,CWA,CWA - Portage & Main Discussion,Business Meetings,$19.20
13,Transcona,Russ Wyatt,02/22/2016 12:00:00 AM,Lee'S Water Delivery,Carryover CWA,Carryover CWA - Outdoor Hockey Rink,Ward Activities,$620.00
12,St. Boniface,Matt Allard,02/22/2016 12:00:00 AM,Delorme Digital Designs,Carryover CWA,Carryover CWA - Brochures,"Printing,Binding,Photocopying",$530.00
12,St. Boniface,Matt Allard,02/22/2016 12:00:00 AM,Delorme Digital Designs,Carryover CWA,Carryover CWA - Letter Head Artwork,"Printing,Binding,Photocopying",$55.00
11,St. Vital,Brian Mayes,02/22/2016 12:00:00 AM,Meadowood Manor,CWA,CWA - Deluca Event-Bellisima Sera,"Luncheons, Receptions & Events",$125.00
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1801.39
8,River Heights - Fort Garry,John Orlikow,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$2835.90
4,Daniel McIntyre,Cindy Gilroy,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$2146.89
5,St. James - Brooklands - Weston,Scott Gillingham,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1758.89
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1927.18
6,St. Charles,Shawn Dobson,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$357.87
6,St. Charles,Shawn Dobson,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,Carryover CWA,Carryover CWA - Executive Assistant Salary & Benefits,Casual Services,$1605.54
3,Point Douglas,Mike Pagtakhan,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$2046.44
1,Old Kildonan,Devi Sharma,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,Carryover CWA,Carryover CWA - Executive Assistant Salary & Benefits,Casual Services,$1313.59
2,Mynarski,Ross Eadie,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1812.35
15,North Kildonan,Jeff Browaty,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1801.39
14,Elmwood - East Kildonan,Jason Schreyer,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1792.91
14,Elmwood - East Kildonan,Jason Schreyer,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,Carryover CWA,Carryover CWA - Executive Assistant Salary & Benefits,Casual Services,$411.29
13,Transcona,Russ Wyatt,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1177.00
13,Transcona,Russ Wyatt,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,Carryover CWA,Carryover CWA - Executive Assistant Salary & Benefits,Casual Services,$517.00
12,St. Boniface,Matt Allard,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,Carryover CWA,Carryover CWA - Executive Assistant Salary & Benefits,Casual Services,$2270.00
11,St. Vital,Brian Mayes,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$2026.29
10,South Winnipeg - St. Norbert,Janice Lukes,02/20/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$2521.70
8,River Heights - Fort Garry,John Orlikow,02/19/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,"CWA - Kiosk Purchase Invoice # 116014, Councillor Orlikow Donation To Grant Park High School Safe Grad 2016.",Contrib-Donations,$43.53
5,St. James - Brooklands - Weston,Scott Gillingham,02/18/2016 12:00:00 AM,Order Of The Sons Of Italy,Carryover CWA,Carryover CWA - Sons Of Italy Gala,"Luncheons, Receptions & Events",$380.96
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,02/18/2016 12:00:00 AM,Airmaster Sales Ltd,CWA,CWA - Rink Sign,Advertising,$162.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,02/18/2016 12:00:00 AM,Airmaster Sales Ltd,CWA,CWA - Srvc Chrg Rink Sign,Advertising,$20.00
3,Point Douglas,Mike Pagtakhan,02/18/2016 12:00:00 AM,Winnipeg Military Family Resource Centre,Chairmanship,Chairmanship - Yellow Ribbon Gala 2016,"Luncheons, Receptions & Events",$200.00
11,St. Vital,Brian Mayes,02/18/2016 12:00:00 AM,Tj'S Gift Foundation,CWA,CWA - Tj'S Gift Gala,"Luncheons, Receptions & Events",$125.00
11,St. Vital,Brian Mayes,02/18/2016 12:00:00 AM,Winnipeg Military Family Resource Centre,CWA,CWA - Yellow Ribbon Gala 2016,"Luncheons, Receptions & Events",$100.00
10,South Winnipeg - St. Norbert,Janice Lukes,02/18/2016 12:00:00 AM,Crosbie Web Design,CWA,CWA - Website Hosting,Periodicals and Subscriptions,$100.00
8,River Heights - Fort Garry,John Orlikow,02/17/2016 12:00:00 AM,City of Winnipeg - Journal Entry,Chairmanship,Chairmanship - Chairmanship Coffee Charges,Other Operating Supplies,$800.00
4,Daniel McIntyre,Cindy Gilroy,02/17/2016 12:00:00 AM,Rene'S Courier,CWA,CWA - Courier Services,Freight and Messenger Services,$4.50
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,02/17/2016 12:00:00 AM,City of Winnipeg - Journal Entry,Chairmanship,Chairmanship - Chairmanship Coffee Charges,Other Operating Supplies,$800.00
3,Point Douglas,Mike Pagtakhan,02/17/2016 12:00:00 AM,Rene'S Courier,CWA,CWA - Courier Services,Freight and Messenger Services,$13.50
3,Point Douglas,Mike Pagtakhan,02/17/2016 12:00:00 AM,City of Winnipeg - Journal Entry,Chairmanship,Chairmanship - Chairmanship Coffee Charges,Other Operating Supplies,$1350.00
1,Old Kildonan,Devi Sharma,02/17/2016 12:00:00 AM,Rene'S Courier,Carryover CWA,Carryover CWA - Courier Services,Freight and Messenger Services,$9.00
1,Old Kildonan,Devi Sharma,02/17/2016 12:00:00 AM,City of Winnipeg - Journal Entry,Chairmanship,Chairmanship - Chairmanship Coffee Charges,Other Operating Supplies,$1100.00
15,North Kildonan,Jeff Browaty,02/17/2016 12:00:00 AM,City of Winnipeg - Journal Entry,Chairmanship,Chairmanship - Chairmanship Coffee Charges,Other Operating Supplies,$800.00
13,Transcona,Russ Wyatt,02/17/2016 12:00:00 AM,Rene'S Courier,Carryover CWA,Carryover CWA - Courier Services,Freight and Messenger Services,$47.00
11,St. Vital,Brian Mayes,02/17/2016 12:00:00 AM,Brian Mayes,CWA,CWA - Canada Games Board,Parking Meter/Voucher,$18.33
11,St. Vital,Brian Mayes,02/17/2016 12:00:00 AM,Brian Mayes,CWA,CWA - Capital Region Conference,Parking Meter/Voucher,$9.52
11,St. Vital,Brian Mayes,02/17/2016 12:00:00 AM,Brian Mayes,CWA,CWA - Chesterfield Seniors Home,Ward Activities,$35.26
11,St. Vital,Brian Mayes,02/17/2016 12:00:00 AM,Brian Mayes,CWA,CWA - Kap Banquet,Parking Meter/Voucher,$9.52
11,St. Vital,Brian Mayes,02/17/2016 12:00:00 AM,Brian Mayes,CWA,CWA - Wpa Meeting,Parking Meter/Voucher,$3.81
11,St. Vital,Brian Mayes,02/17/2016 12:00:00 AM,City of Winnipeg - Journal Entry,Chairmanship,Chairmanship - Chairmanship Coffee Charges,Other Operating Supplies,$800.00
10,South Winnipeg - St. Norbert,Janice Lukes,02/17/2016 12:00:00 AM,Dakota Community Centre Inc,CWA,CWA - Rink Board,Advertising,$2588.77
10,South Winnipeg - St. Norbert,Janice Lukes,02/17/2016 12:00:00 AM,Janice Lukes,CWA,CWA - Business Meeting,Parking Meter/Voucher,$3.81
10,South Winnipeg - St. Norbert,Janice Lukes,02/17/2016 12:00:00 AM,Janice Lukes,CWA,CWA - Cpwa Luncheon,"Luncheons, Receptions & Events",$40.00
10,South Winnipeg - St. Norbert,Janice Lukes,02/17/2016 12:00:00 AM,Janice Lukes,CWA,CWA - Meeting W/Dave Olinyk,Business Meetings,$36.01
10,South Winnipeg - St. Norbert,Janice Lukes,02/17/2016 12:00:00 AM,Janice Lukes,CWA,CWA - Meeting W/Kerry Minsky,Business Meetings,$72.47
10,South Winnipeg - St. Norbert,Janice Lukes,02/17/2016 12:00:00 AM,Janice Lukes,CWA,CWA - Meeting W/Mark Cohoe,Business Meetings,$33.44
